employee_id,name,email,designation,age,length_of_service,is_promoted,no_of_trainings,avg_training_score
77481,Harry Green,harry_green893@gmail.com,Procurement,30,6,0,10,70.0
62319,Alice Carter,alice_carter924@gmail.com,Sales & Marketing,43,2,0,10,51.0
55591,Rachel Carter,rachel_carter498@gmail.com,Analytics,36,7,0,10,83.0
16132,Uma White,uma_white652@gmail.com,Sales & Marketing,28,3,0,10,50.0
20427,Quincy Cooper,quincy_cooper831@gmail.com,Operations,45,6,0,10,57.0
16890,Xander Morgan,xander_morgan653@gmail.com,Operations,25,2,0,10,63.0
40313,Paul Davis,paul_davis479@gmail.com,Operations,25,2,0,10,57.0
41493,Harry Johnson,harry_johnson797@gmail.com,Sales & Marketing,50,16,0,10,51.0
76950,Olivia Wilson,olivia_wilson655@gmail.com,Technology,31,1,0,10,81.0
41297,Quincy Moore,quincy_moore522@gmail.com,Sales & Marketing,40,4,0,10,55.0
18003,Noah White,noah_white58@gmail.com,Sales & Marketing,39,9,0,10,52.0
75016,Sam Phillips,sam_phillips700@gmail.com,Sales & Marketing,32,9,0,10,48.0
12617,David Martinez,david_martinez374@gmail.com,Technology,29,2,1,10,83.0
10484,Bob Green,bob_green647@gmail.com,HR,40,6,0,10,50.0
24058,Frank Perez,frank_perez445@gmail.com,Operations,58,16,0,10,60.0
55221,Noah Johnson,noah_johnson837@gmail.com,Sales & Marketing,25,2,0,10,51.0
30030,Tina Wilson,tina_wilson130@gmail.com,Analytics,29,4,0,10,86.0
70460,Paul Wilson,paul_wilson652@gmail.com,Procurement,35,8,0,10,68.0
48125,Victor Kelly,victor_kelly110@gmail.com,Sales & Marketing,45,17,0,10,50.0
42258,Wendy Wilson,wendy_wilson259@gmail.com,HR,42,5,0,10,
39636,Xander Baker,xander_baker75@gmail.com,Procurement,33,7,0,10,67.0
59385,Victor Kelly,victor_kelly270@gmail.com,Procurement,38,4,0,10,64.0
74475,Victor Walker,victor_walker210@gmail.com,HR,32,8,0,10,49.0
71689,Isabella Taylor,isabella_taylor911@gmail.com,Sales & Marketing,38,8,0,10,52.0
36597,Bob Brown,bob_brown375@gmail.com,Operations,25,2,0,10,
33478,Yvonne Baker,yvonne_baker786@gmail.com,HR,25,2,0,10,48.0
35094,Uma Johnson,uma_johnson153@gmail.com,Technology,35,3,0,10,80.0
74733,Isabella Brown,isabella_brown80@gmail.com,Operations,35,10,0,10,
39923,Sam Evans,sam_evans821@gmail.com,Sales & Marketing,43,16,0,10,49.0
52316,Uma Kelly,uma_kelly637@gmail.com,Operations,34,9,1,10,59.0
716,Rachel Walker,rachel_walker532@gmail.com,Sales & Marketing,37,9,0,10,49.0
12330,Paul Morgan,paul_morgan313@gmail.com,HR,29,2,0,10,54.0
26473,Isabella Martinez,isabella_martinez279@gmail.com,Sales & Marketing,42,16,0,10,48.0
55137,Quincy White,quincy_white48@gmail.com,Operations,37,10,0,10,60.0
26094,Quincy Harris,quincy_harris669@gmail.com,Sales & Marketing,26,2,0,10,48.0
34878,Victor Phillips,victor_phillips897@gmail.com,Operations,42,11,0,10,56.0
43034,Tina Martinez,tina_martinez805@gmail.com,Operations,26,3,0,10,58.0
36163,Grace Brooks,grace_brooks26@gmail.com,Finance,35,8,0,10,59.0
34402,Uma Green,uma_green321@gmail.com,Finance,30,5,0,10,58.0
1289,Quincy Taylor,quincy_taylor133@gmail.com,Sales & Marketing,35,8,1,10,65.0
30169,Noah Wilson,noah_wilson9@gmail.com,Procurement,33,6,0,10,65.0
65201,Sam Evans,sam_evans465@gmail.com,Sales & Marketing,29,6,0,10,46.0
68661,Mia Phillips,mia_phillips690@gmail.com,Technology,40,4,0,10,77.0
72960,Liam Hill,liam_hill969@gmail.com,Sales & Marketing,26,4,0,10,54.0
64044,Rachel Harris,rachel_harris113@gmail.com,Technology,43,7,0,10,78.0
75203,Alice Evans,alice_evans249@gmail.com,Technology,31,2,0,10,79.0
34300,Victor Martinez,victor_martinez326@gmail.com,Procurement,51,7,1,10,91.0
39149,Wendy Evans,wendy_evans256@gmail.com,HR,36,8,1,10,47.0
60250,Grace Davis,grace_davis115@gmail.com,Sales & Marketing,34,2,1,10,68.0
14428,Alice Hill,alice_hill40@gmail.com,Sales & Marketing,33,5,0,10,48.0
63680,Tina Thompson,tina_thompson85@gmail.com,Sales & Marketing,40,7,0,10,44.0
43044,Frank Walker,frank_walker248@gmail.com,Procurement,31,3,0,10,63.0
58223,David Edwards,david_edwards717@gmail.com,Sales & Marketing,39,4,0,10,54.0
9281,Alice Edwards,alice_edwards660@gmail.com,Sales & Marketing,31,6,0,10,52.0
14548,Tina Brooks,tina_brooks547@gmail.com,Sales & Marketing,39,9,0,10,48.0
6263,Tina Martinez,tina_martinez679@gmail.com,Analytics,28,3,0,10,89.0
73131,David Wood,david_wood471@gmail.com,HR,31,5,0,10,51.0
2694,Eva Perez,eva_perez113@gmail.com,Finance,28,5,0,10,60.0
49531,Xander Phillips,xander_phillips14@gmail.com,Procurement,24,1,0,10,71.0
73530,Uma Brooks,uma_brooks888@gmail.com,Analytics,35,2,0,10,85.0
25191,Sam Wilson,sam_wilson861@gmail.com,Finance,28,6,0,10,59.0
19160,Harry Taylor,harry_taylor155@gmail.com,Sales & Marketing,31,3,0,10,52.0
51304,Noah Perez,noah_perez980@gmail.com,Procurement,34,5,0,10,65.0
57453,Xander Harris,xander_harris418@gmail.com,Operations,32,4,0,10,57.0
44792,Yvonne Perez,yvonne_perez320@gmail.com,Sales & Marketing,51,18,0,10,47.0
37680,Uma White,uma_white903@gmail.com,Technology,33,3,0,10,79.0
62528,Mia Green,mia_green678@gmail.com,Technology,43,12,0,10,81.0
25171,Isabella Baker,isabella_baker895@gmail.com,Analytics,32,2,0,10,87.0
40102,Yvonne Kelly,yvonne_kelly805@gmail.com,Sales & Marketing,32,8,0,10,51.0
54573,Grace Green,grace_green166@gmail.com,Analytics,39,5,0,10,84.0
66884,Sam Lee,sam_lee752@gmail.com,HR,27,1,0,10,46.0
679,Sam Wilson,sam_wilson949@gmail.com,Sales & Marketing,36,4,0,10,50.0
34454,Liam Brown,liam_brown383@gmail.com,Operations,35,6,0,10,59.0
18791,Alice Edwards,alice_edwards67@gmail.com,Procurement,33,4,1,10,68.0
76175,Liam Wilson,liam_wilson456@gmail.com,Sales & Marketing,30,4,0,10,50.0
23194,Olivia Brown,olivia_brown271@gmail.com,Operations,38,14,0,10,58.0
67499,Jack Davis,jack_davis628@gmail.com,Finance,41,7,0,10,
22274,Olivia Baker,olivia_baker925@gmail.com,Sales & Marketing,29,1,0,10,43.0
4323,Sam Wood,sam_wood434@gmail.com,Operations,34,7,0,10,
38068,Yvonne Taylor,yvonne_taylor515@gmail.com,Sales & Marketing,31,5,0,10,51.0
66992,Noah Walker,noah_walker234@gmail.com,Procurement,31,3,0,10,69.0
66777,Bob Wood,bob_wood416@gmail.com,Technology,31,4,0,10,81.0
35660,Catherine Lee,catherine_lee160@gmail.com,Analytics,29,4,0,10,84.0
1409,Victor Taylor,victor_taylor771@gmail.com,Analytics,25,3,0,10,87.0
5233,David Taylor,david_taylor584@gmail.com,Legal,51,3,0,10,
42056,Jack Hill,jack_hill902@gmail.com,Operations,40,13,0,10,62.0
52418,Harry Davis,harry_davis502@gmail.com,Procurement,22,1,0,10,68.0
40974,Sam Smith,sam_smith12@gmail.com,Analytics,33,7,0,10,84.0
20768,Tina Morgan,tina_morgan349@gmail.com,Operations,31,6,0,10,59.0
59679,Olivia Phillips,olivia_phillips361@gmail.com,Sales & Marketing,47,19,0,10,47.0
19379,Victor Brooks,victor_brooks197@gmail.com,Technology,24,1,0,10,73.0
56930,Mia Brown,mia_brown684@gmail.com,Procurement,53,3,0,10,72.0
28506,Rachel Walker,rachel_walker93@gmail.com,Technology,28,1,0,10,82.0
47583,Rachel Davis,rachel_davis654@gmail.com,Technology,27,2,0,10,79.0
37296,Liam Brooks,liam_brooks198@gmail.com,Finance,30,1,0,10,58.0
77249,Paul Evans,paul_evans859@gmail.com,Procurement,36,7,0,10,67.0
66142,Paul White,paul_white367@gmail.com,Operations,38,11,0,10,68.0
50402,Quincy Brown,quincy_brown374@gmail.com,Sales & Marketing,42,8,0,10,49.0
34090,Noah Brown,noah_brown108@gmail.com,Sales & Marketing,48,17,0,10,49.0
49339,Catherine Wilson,catherine_wilson294@gmail.com,Sales & Marketing,31,6,0,10,54.0
9558,Mia Lee,mia_lee360@gmail.com,Sales & Marketing,30,2,0,10,50.0
15872,Xander Cooper,xander_cooper850@gmail.com,Finance,25,2,0,10,56.0
29607,Xander Hill,xander_hill216@gmail.com,Sales & Marketing,27,3,0,10,46.0
25077,Alice White,alice_white463@gmail.com,Technology,53,7,0,10,83.0
55371,Harry Smith,harry_smith272@gmail.com,Operations,23,1,0,10,56.0
7911,Catherine Johnson,catherine_johnson756@gmail.com,Analytics,31,3,0,10,91.0
47581,Xander Brooks,xander_brooks926@gmail.com,HR,36,6,0,10,54.0
19153,Sam Phillips,sam_phillips417@gmail.com,R&D,31,5,0,10,78.0
6437,Catherine Carter,catherine_carter138@gmail.com,Sales & Marketing,27,3,0,10,51.0
70923,Olivia Lee,olivia_lee198@gmail.com,Procurement,44,9,0,10,69.0
54093,Quincy Walker,quincy_walker462@gmail.com,Operations,31,5,0,10,64.0
74863,Mia Hill,mia_hill808@gmail.com,Sales & Marketing,32,4,0,10,46.0
26700,Quincy Wilson,quincy_wilson789@gmail.com,Analytics,26,1,0,10,81.0
6286,Sam Taylor,sam_taylor167@gmail.com,Sales & Marketing,47,14,0,10,46.0
42422,Alice Perez,alice_perez303@gmail.com,Analytics,29,6,0,10,84.0
60313,Victor Thompson,victor_thompson761@gmail.com,Sales & Marketing,28,1,0,10,49.0
5337,Eva White,eva_white742@gmail.com,Sales & Marketing,20,2,0,10,52.0
41381,Mia Johnson,mia_johnson331@gmail.com,Procurement,34,4,0,10,70.0
60281,Yvonne Brown,yvonne_brown460@gmail.com,Sales & Marketing,25,2,0,10,47.0
56299,David Hill,david_hill488@gmail.com,Sales & Marketing,41,7,0,10,50.0
12458,Mia Wilson,mia_wilson505@gmail.com,Analytics,28,1,0,10,83.0
14223,Paul Wood,paul_wood953@gmail.com,Sales & Marketing,26,3,0,10,49.0
66311,Noah Kelly,noah_kelly872@gmail.com,Operations,51,17,0,10,60.0
3018,Frank Carter,frank_carter254@gmail.com,Sales & Marketing,26,1,0,10,50.0
54220,Bob Carter,bob_carter918@gmail.com,Operations,29,6,0,10,60.0
25595,Olivia Martinez,olivia_martinez161@gmail.com,Sales & Marketing,24,1,0,10,51.0
75040,Yvonne Cooper,yvonne_cooper794@gmail.com,Sales & Marketing,36,8,0,10,50.0
60238,Frank Lee,frank_lee51@gmail.com,Procurement,31,6,0,10,73.0
12368,Liam Green,liam_green676@gmail.com,Sales & Marketing,29,2,0,10,52.0
68428,Olivia Harris,olivia_harris34@gmail.com,Analytics,29,2,0,10,86.0
6795,Wendy Johnson,wendy_johnson547@gmail.com,Finance,33,7,0,10,
13051,Eva Perez,eva_perez522@gmail.com,Operations,39,8,0,10,59.0
75760,Paul Johnson,paul_johnson300@gmail.com,Operations,39,10,0,10,57.0
25547,Karen Cooper,karen_cooper378@gmail.com,Sales & Marketing,29,3,0,10,46.0
9500,Alice Walker,alice_walker667@gmail.com,Operations,27,6,0,10,
63604,Yvonne Brown,yvonne_brown644@gmail.com,Technology,31,3,0,10,83.0
51642,Rachel Lee,rachel_lee374@gmail.com,Sales & Marketing,34,6,0,10,50.0
4540,Bob Taylor,bob_taylor97@gmail.com,Sales & Marketing,49,4,0,10,44.0
21350,Karen Harris,karen_harris584@gmail.com,Procurement,39,10,0,10,66.0
72106,Bob Cooper,bob_cooper578@gmail.com,Procurement,31,7,0,10,66.0
26487,Catherine Green,catherine_green404@gmail.com,Legal,48,18,0,10,
67391,Grace Walker,grace_walker75@gmail.com,Procurement,33,6,1,10,82.0
19923,Yvonne Lee,yvonne_lee974@gmail.com,Sales & Marketing,40,12,0,10,49.0
32999,Catherine White,catherine_white371@gmail.com,Analytics,29,2,0,10,83.0
29763,Uma Davis,uma_davis800@gmail.com,Sales & Marketing,22,1,0,10,47.0
19399,Frank Moore,frank_moore313@gmail.com,Technology,44,13,0,10,82.0
27005,Xander Carter,xander_carter555@gmail.com,Operations,37,6,0,10,58.0
36118,Quincy Taylor,quincy_taylor629@gmail.com,Operations,28,3,0,10,63.0
71803,Jack Edwards,jack_edwards432@gmail.com,Sales & Marketing,30,1,0,10,52.0
2774,Rachel Brown,rachel_brown235@gmail.com,Operations,31,4,0,10,57.0
11400,Tina Harris,tina_harris182@gmail.com,Analytics,28,2,0,10,87.0
47231,Sam Baker,sam_baker109@gmail.com,Analytics,28,2,0,10,87.0
22581,Uma Smith,uma_smith576@gmail.com,Procurement,32,6,0,10,70.0
62236,Wendy Smith,wendy_smith60@gmail.com,Technology,25,1,0,10,77.0
75700,Zach Martinez,zach_martinez854@gmail.com,Sales & Marketing,39,4,0,10,51.0
76321,Frank Edwards,frank_edwards952@gmail.com,Operations,40,5,0,10,64.0
49284,Zach Thompson,zach_thompson345@gmail.com,R&D,32,2,0,10,81.0
35899,Uma Wilson,uma_wilson674@gmail.com,Operations,31,5,0,10,56.0
67852,Paul Phillips,paul_phillips821@gmail.com,Procurement,33,3,0,10,70.0
20102,Zach Thompson,zach_thompson997@gmail.com,Technology,58,17,0,10,77.0
29667,Harry Cooper,harry_cooper719@gmail.com,Procurement,54,16,0,10,65.0
42026,Eva Thompson,eva_thompson118@gmail.com,Technology,47,3,0,10,81.0
29485,Noah Perez,noah_perez913@gmail.com,Legal,38,2,0,10,57.0
8176,Tina Walker,tina_walker875@gmail.com,Sales & Marketing,42,11,0,10,52.0
50344,Tina Taylor,tina_taylor422@gmail.com,Finance,31,2,0,10,59.0
19511,Sam Davis,sam_davis408@gmail.com,Technology,35,2,1,10,75.0
11359,Noah Evans,noah_evans564@gmail.com,Sales & Marketing,33,6,0,10,48.0
44363,Bob Wood,bob_wood234@gmail.com,Technology,37,5,0,10,81.0
12203,Zach Cooper,zach_cooper653@gmail.com,Operations,30,8,0,10,68.0
46789,Wendy Thompson,wendy_thompson581@gmail.com,Sales & Marketing,33,7,0,10,47.0
56046,Grace White,grace_white672@gmail.com,Legal,31,3,0,10,60.0
14410,Quincy Kelly,quincy_kelly166@gmail.com,Finance,34,9,0,10,60.0
42212,Quincy White,quincy_white570@gmail.com,Operations,30,4,0,10,60.0
67185,Liam Smith,liam_smith452@gmail.com,Sales & Marketing,27,4,0,10,53.0
7179,Catherine Wilson,catherine_wilson305@gmail.com,Operations,45,14,0,10,63.0
54828,Uma Carter,uma_carter585@gmail.com,Sales & Marketing,28,6,0,10,54.0
68694,Bob Taylor,bob_taylor843@gmail.com,Technology,33,5,0,10,77.0
25202,Quincy Davis,quincy_davis571@gmail.com,Sales & Marketing,38,5,0,10,53.0
50931,Sam Morgan,sam_morgan891@gmail.com,Sales & Marketing,30,4,0,10,46.0
17975,Karen Brown,karen_brown860@gmail.com,Sales & Marketing,33,9,0,10,49.0
31574,Alice Brown,alice_brown388@gmail.com,Analytics,32,5,0,10,85.0
60201,Catherine Lee,catherine_lee347@gmail.com,Sales & Marketing,41,8,0,10,46.0
10037,Bob Martinez,bob_martinez829@gmail.com,Finance,27,3,0,10,58.0
24655,Yvonne Thompson,yvonne_thompson749@gmail.com,Analytics,39,12,0,10,84.0
2793,Paul Davis,paul_davis73@gmail.com,Technology,39,8,0,10,83.0
2633,Uma Brown,uma_brown644@gmail.com,Operations,46,15,1,10,71.0
44683,Sam Martinez,sam_martinez556@gmail.com,Legal,33,3,0,10,
8282,Yvonne Evans,yvonne_evans541@gmail.com,Sales & Marketing,37,3,0,10,50.0
31938,Tina Taylor,tina_taylor271@gmail.com,Analytics,35,8,0,10,86.0
71433,Wendy Wilson,wendy_wilson65@gmail.com,Operations,35,4,1,10,75.0
37491,Harry White,harry_white359@gmail.com,Procurement,30,5,0,10,66.0
56926,Quincy Martinez,quincy_martinez948@gmail.com,Procurement,41,6,0,10,69.0
55980,Frank White,frank_white335@gmail.com,Technology,25,2,0,10,81.0
24600,Tina Davis,tina_davis323@gmail.com,Analytics,36,7,0,10,82.0
13736,Quincy Green,quincy_green855@gmail.com,Sales & Marketing,31,6,1,10,49.0
35460,Zach Thompson,zach_thompson106@gmail.com,Procurement,27,1,0,10,71.0
20754,Frank Walker,frank_walker279@gmail.com,Procurement,29,8,0,10,73.0
26294,Bob Morgan,bob_morgan627@gmail.com,Operations,32,7,1,10,74.0
2959,Yvonne Hill,yvonne_hill346@gmail.com,Operations,35,7,0,10,57.0
44611,Grace Kelly,grace_kelly746@gmail.com,Operations,52,13,0,10,60.0
40770,Xander Perez,xander_perez523@gmail.com,Sales & Marketing,34,6,0,10,50.0
2357,Noah Martinez,noah_martinez458@gmail.com,Sales & Marketing,44,7,0,10,47.0
6702,Eva Taylor,eva_taylor945@gmail.com,Sales & Marketing,27,2,0,10,43.0
32114,Catherine Evans,catherine_evans83@gmail.com,Sales & Marketing,34,3,0,10,49.0
40537,Yvonne Walker,yvonne_walker529@gmail.com,Technology,24,1,0,10,79.0
36941,Frank Green,frank_green463@gmail.com,Technology,47,7,0,10,77.0
50229,Liam Brown,liam_brown590@gmail.com,Sales & Marketing,27,3,0,10,49.0
57282,Catherine Carter,catherine_carter69@gmail.com,Sales & Marketing,32,10,0,10,48.0
29262,Noah Phillips,noah_phillips388@gmail.com,HR,24,3,0,10,51.0
41033,Isabella Johnson,isabella_johnson685@gmail.com,HR,38,4,0,10,46.0
41261,Olivia Kelly,olivia_kelly703@gmail.com,Technology,33,5,0,10,80.0
43683,Paul Kelly,paul_kelly428@gmail.com,Operations,26,1,0,10,59.0
61227,Frank Smith,frank_smith800@gmail.com,Sales & Marketing,27,5,0,10,52.0
13183,Paul Kelly,paul_kelly707@gmail.com,HR,43,3,0,10,46.0
75837,Tina Cooper,tina_cooper181@gmail.com,Procurement,28,2,1,10,65.0
770,Harry Walker,harry_walker898@gmail.com,Analytics,40,7,0,10,84.0
60451,Harry Smith,harry_smith651@gmail.com,Sales & Marketing,24,2,0,10,50.0
16548,Jack Smith,jack_smith403@gmail.com,Operations,32,8,1,10,63.0
32328,Zach Baker,zach_baker98@gmail.com,Technology,34,10,0,10,84.0
37342,Yvonne Wood,yvonne_wood348@gmail.com,Sales & Marketing,41,3,0,10,50.0
10197,Wendy Brooks,wendy_brooks70@gmail.com,Sales & Marketing,24,2,0,10,53.0
14035,Rachel Moore,rachel_moore313@gmail.com,Sales & Marketing,30,2,0,10,51.0
42976,Xander Green,xander_green508@gmail.com,Sales & Marketing,36,7,0,10,51.0
23221,Karen Brown,karen_brown779@gmail.com,Operations,28,1,0,10,
6375,Paul Davis,paul_davis687@gmail.com,Sales & Marketing,34,6,0,10,47.0
36840,David Walker,david_walker142@gmail.com,Technology,32,3,0,10,82.0
38166,Yvonne Edwards,yvonne_edwards726@gmail.com,Sales & Marketing,25,4,1,10,52.0
8308,Xander White,xander_white174@gmail.com,Operations,41,6,0,10,57.0
52621,Karen White,karen_white702@gmail.com,Sales & Marketing,34,8,0,10,52.0
68492,Eva Kelly,eva_kelly799@gmail.com,Analytics,29,4,0,10,89.0
521,Alice Edwards,alice_edwards289@gmail.com,Procurement,43,6,0,10,69.0
56853,Victor Hill,victor_hill579@gmail.com,Sales & Marketing,30,6,0,10,53.0
35895,Wendy Carter,wendy_carter542@gmail.com,Procurement,59,15,0,10,65.0
33432,Alice Taylor,alice_taylor841@gmail.com,HR,40,4,0,10,
28637,Isabella Carter,isabella_carter655@gmail.com,Technology,42,7,0,10,77.0
9817,Liam Carter,liam_carter59@gmail.com,Sales & Marketing,31,8,0,10,52.0
66319,Bob Smith,bob_smith841@gmail.com,Sales & Marketing,31,5,0,10,47.0
50730,Bob Hill,bob_hill440@gmail.com,Sales & Marketing,32,4,0,10,48.0
2944,Xander Brown,xander_brown126@gmail.com,Technology,33,9,1,10,83.0
33510,Zach Taylor,zach_taylor770@gmail.com,Technology,31,6,1,10,80.0
52127,Quincy Cooper,quincy_cooper328@gmail.com,Finance,31,2,0,10,
58686,Sam Wilson,sam_wilson873@gmail.com,Procurement,53,14,0,10,69.0
67832,Alice Thompson,alice_thompson728@gmail.com,Legal,43,9,0,10,64.0
7571,Frank Hill,frank_hill405@gmail.com,Analytics,34,6,0,10,86.0
62999,Paul White,paul_white138@gmail.com,Operations,41,3,0,10,60.0
16829,Frank Harris,frank_harris219@gmail.com,Sales & Marketing,27,1,0,10,49.0
10628,Uma Edwards,uma_edwards652@gmail.com,R&D,38,3,0,10,83.0
67756,Harry Brooks,harry_brooks347@gmail.com,Sales & Marketing,36,4,0,10,50.0
28041,Liam Evans,liam_evans911@gmail.com,Procurement,27,5,0,10,66.0
11051,Frank Taylor,frank_taylor170@gmail.com,Technology,26,4,0,10,81.0
41130,Yvonne Lee,yvonne_lee69@gmail.com,Sales & Marketing,30,4,0,10,51.0
17572,Quincy Hill,quincy_hill668@gmail.com,Procurement,27,1,0,10,71.0
37527,Sam Edwards,sam_edwards88@gmail.com,Technology,43,11,0,10,78.0
7137,Tina White,tina_white466@gmail.com,Technology,41,6,0,10,77.0
38766,Liam Brooks,liam_brooks631@gmail.com,Sales & Marketing,27,2,0,10,51.0
35115,Mia Green,mia_green307@gmail.com,Sales & Marketing,30,1,0,10,49.0
34954,Wendy Wood,wendy_wood405@gmail.com,Operations,32,6,1,10,96.0
55125,Sam Edwards,sam_edwards184@gmail.com,Operations,45,4,0,10,
57611,Catherine Walker,catherine_walker514@gmail.com,Analytics,34,3,0,10,81.0
59285,Eva Baker,eva_baker132@gmail.com,Operations,53,18,0,10,
69867,Alice Edwards,alice_edwards694@gmail.com,Analytics,29,5,0,10,83.0
36685,Bob Evans,bob_evans219@gmail.com,Sales & Marketing,32,7,1,10,48.0
39576,Victor White,victor_white938@gmail.com,Sales & Marketing,32,7,0,10,50.0
28817,Paul Harris,paul_harris145@gmail.com,Sales & Marketing,35,5,0,10,53.0
77661,Tina Morgan,tina_morgan223@gmail.com,Sales & Marketing,29,5,0,10,48.0
32668,Uma Cooper,uma_cooper167@gmail.com,Operations,26,2,0,10,60.0
50183,Mia Walker,mia_walker732@gmail.com,Finance,31,4,0,10,60.0
37150,Rachel Brown,rachel_brown903@gmail.com,Sales & Marketing,30,7,0,10,48.0
70736,Tina Perez,tina_perez671@gmail.com,Sales & Marketing,27,5,0,10,49.0
8405,Wendy Taylor,wendy_taylor224@gmail.com,Sales & Marketing,26,3,0,10,47.0
4613,Olivia Taylor,olivia_taylor637@gmail.com,Sales & Marketing,28,4,0,10,53.0
6796,Tina Smith,tina_smith288@gmail.com,Operations,34,8,0,10,60.0
30860,Quincy Wilson,quincy_wilson973@gmail.com,HR,35,3,0,10,48.0
15353,Bob Lee,bob_lee912@gmail.com,Technology,57,23,0,10,79.0
11718,Quincy Wilson,quincy_wilson913@gmail.com,Procurement,26,3,0,10,66.0
53597,Catherine Taylor,catherine_taylor689@gmail.com,HR,32,7,0,10,46.0
75228,Liam Johnson,liam_johnson334@gmail.com,Technology,37,5,0,10,79.0
21499,Yvonne Morgan,yvonne_morgan747@gmail.com,Sales & Marketing,36,8,0,10,52.0
2162,Karen Wood,karen_wood537@gmail.com,Operations,45,16,0,10,57.0
28864,Sam Carter,sam_carter968@gmail.com,Analytics,41,3,0,10,82.0
17928,Olivia Morgan,olivia_morgan47@gmail.com,R&D,33,4,0,10,82.0
29627,Xander Moore,xander_moore222@gmail.com,Procurement,53,5,0,10,72.0
6776,Alice Thompson,alice_thompson787@gmail.com,Sales & Marketing,27,3,0,10,51.0
41899,Uma Johnson,uma_johnson82@gmail.com,Analytics,40,6,0,10,86.0
36636,Eva Hill,eva_hill743@gmail.com,Sales & Marketing,37,7,0,10,43.0
53327,Xander Taylor,xander_taylor445@gmail.com,Analytics,39,7,0,10,86.0
73364,Uma White,uma_white944@gmail.com,Technology,29,8,1,10,86.0
62495,Grace Perez,grace_perez302@gmail.com,Sales & Marketing,38,4,0,10,48.0
35731,Liam Brown,liam_brown101@gmail.com,Procurement,31,7,0,10,69.0
56030,Zach Wood,zach_wood147@gmail.com,Analytics,30,6,0,10,79.0
57892,Paul Brown,paul_brown224@gmail.com,Sales & Marketing,34,4,0,10,50.0
44861,Noah Baker,noah_baker168@gmail.com,Operations,25,1,0,10,62.0
50064,Mia Martinez,mia_martinez265@gmail.com,Procurement,28,1,0,10,73.0
27774,Jack Kelly,jack_kelly72@gmail.com,Procurement,41,2,0,10,73.0
58662,Grace Martinez,grace_martinez814@gmail.com,Operations,33,7,0,10,58.0
10166,Quincy Johnson,quincy_johnson731@gmail.com,Procurement,40,7,0,10,68.0
50123,Alice Harris,alice_harris738@gmail.com,Analytics,30,3,0,10,84.0
